19855,3366
5286,3367
4066 4 3439,3368
4429,3369
21969,3370
17844 58,3371
17470,3372
2796,3373
115 1225 648,3374
2213 4 5609,3375
70 5512,3376
21015,3377
1314 31260,3378
10120,3379
13264,3380
1814 379,3381
12137 4 20917,3382
15128,3383
5884,3384
13219,3385
34655,3386
66455,3387
23 10644,3388
4771,3389
47612,3390
9597 4 6681,3391
52744,3392
1510 4 251,3393
518 4 574 4 623 4 614,3394
272,3395
7676 4 12438,3396
1476,3397
7 11279,3398
7 4213,3399
6567,3400
7 44888,3401
7 5512 65,3402
9208,3403
39377,3404
7017,3405
20569 91,3406
80245,3407
77354,3408
2084 2438 4 9114,3409
39490 4 1689 9147,3410
28727 20,3411
98816 20,3412
20599 19579 20,3413
111 20831 20,3414
5103 4 2155,3415
95 1747 210,3416
54 4 2744,3417
27475 1098,3418
4477 20,3419
4782,3420
4477 823,3421
1918,3422
2456,3423
1388,3424
5683 4 18754,3425
3499,3426
5682 12977 5410,3427
1898,3428
17353,3429
189 6875,3430
800,3431
7,3432
531 4 3792,3433
8019,3434
1946 4 3471,3435
4119 700 1372,3436
5455,3437
2200 18650 2348 4 67557,3438
78 16144 4 19305,3439
956,3440
19297 9,3441
38868 6120,3442
274 6120,3443
8 804 2987 1192,3444
966 4403,3445
15128,3446
14129,3447
13118,3448
3232,3449
8,3450
381 23850,3451
7019,3452
64651,3453
60235,3454
11096 262,3455
8994,3456
6180,3457
10640,3458
16499,3459
7 1037 55,3460
9953,3461
79081,3462
30586 9,3463
4806,3464
24715,3465
1532,3466
152 841,3467
9360,3468
9865 4 3541,3469
15676,3470
28080,3471
3315,3472
7236 4 5097,3473
10000,3474
3543 16060,3475
174 12569,3476
20612,3477
7244 4 8810 4 866,3478
36395,3479
1776 1311 858,3480
16135,3481
636 9118 4 9511,3482
2253,3483
8821,3484
8,3485
5583,3486
13753,3487
6997,3488
9937,3489
71582,3490
559 4875,3491
12086 4 70,3492
1027,3493
4723 2917,3494
42900,3495
89441,3496
8428,3497
3732 762,3498
2261 4 669 1121,3499
3115 196 30 55,3500
1350 4 1318,3501
3689 4 669 4 3173,3502
2516,3503
30 742 4 354 4 664,3504
7 1379 392,3505
115 2534,3506
1667,3507
265 94 14463,3508
24262,3509
1705,3510
20001,3511
8166 392,3512
3839 5184,3513
181941,3514
1886 1851,3515
5255,3516
151 669 4 21982 669,3517
9972,3518
8 420,3519
3629,3520
5713,3521
2681,3522
1342 4 1342 30,3523
7268,3524
467,3525
27 5247 4 958,3526
51671,3527
5748 533 4 12467,3528
291 3487,3529
85758,3530
15920,3531
737,3532
217,3533
6739 908,3534
39803,3535
21598 20,3536
27990 4 3349,3537
21598 987,3538
91 10138,3539
9695,3540
3944 2795,3541
3944 8657,3542
3944 3588 20,3543
3944 1059,3544
3944 9,3545
41683,3546
14752 2795,3547
14752 8657,3548
14752 20 15 1914 1059 16,3549
14752 987,3550
40937,3551
27589,3552
14396 18231,3553
14396 316,3554
69632,3555
11332 2795,3556
11332 8657,3557
11332 20,3558
11332 316,3559
278156,3560
3211 22770,3561
37953 3211,3562
12011 82,3563
18219,3564
12011 987,3565
12742 21832,3566
9819,3567
12742 22770,3568
12742 2996 987,3569
6907 352,3570
6907 1059,3571
6907 66190 4 1501,3572
6907 9,3573
18035 22770,3574
63971 987,3575
11946 21832,3576
11946 2996 352,3577
87285 987,3578
3538 21832,3579
3538 22770,3580
40910 987,3581
56214,3582
41826,3583
5433 9,3584
6859 82,3585
6859 2795,3586
6859 8657,3587
6859 20 15 1059 16,3588
36546,3589
6859 987,3590
78780,3591
9682 342,3592
9682 316 4 9,3593
117532,3594
148844 352,3595
148844 9,3596
265 94 21832,3597
265 94 6466,3598
265 94 1139 987,3599
3422,3600
4630,3601
22169,3602
20039,3603
14903,3604
30009 4 33355,3605
31544,3606
1255 753,3607
18383,3608
26587,3609
1255 92810 900,3610
265 94 16324,3611
20623,3612
13049,3613
12402 9,3614
12572,3615
200,3616
6444 400,3617
3659,3618
23780,3619
3159,3620
16434 249 4 46386,3621
22236,3622
9004,3623
286 142456,3624
75300,3625
147558,3626
6655 23077,3627
3136 400,3628
13793 8508,3629
51044,3630
2203,3631
77082,3632
40969,3633
11502 3367,3634
31048,3635
6444 26844,3636
824 1036,3637
287,3638
3659 5657,3639
207 169 3659 58,3640
57366,3641
11502 4024,3642
3945,3643
3659 4 42411,3644
2311,3645
143 9850,3646
49346 1200 827,3647
143 3995,3648
44634,3649
265 94 54715,3650
49885,3651
17723,3652
2777,3653
3584,3654
2345,3655
687 1143,3656
4086 4 81,3657
3145 1143,3658
1195 6229,3659
19064 4 25674,3660
6527,3661
8494,3662
6488,3663
3050 11563,3664
28286,3665
3050 86 91,3666
6713,3667
24383,3668
16447,3669
39853,3670
20477 4 16361,3671
16782 162018,3672
7870,3673
23328,3674
2103 4 17763,3675
9841,3676
47111,3677
34791 4 5296,3678
86 19346,3679
1682 55,3680
265 94 3050 411,3681
9925,3682
19993,3683
11193 392,3684
10178 392,3685
9326 392,3686
14133 4 14062,3687
25727,3688
32032,3689
5163 65 392,3690
27691,3691
21315 4 23450,3692
12785,3693
12266,3694
12892 4 13670 4 17055,3695
10990,3696
10726,3697
7,3698
16334,3699
1282 13394,3700
16272,3701
1282 2902,3702
4159,3703
9219,3704
10230,3705
2667 4 2664,3706
94463,3707
7,3708
1394 4 1537 4 1503,3709
17399,3710
13422,3711
10610,3712
13089,3713
2340 4 3079 15 3175 3674 16,3714
2216 676,3715
9126,3716
11446,3717
6685,3718
1439,3719
41428 17676,3720
290 418,3721
28086 114 9,3722
3500 335,3723
31764 34115,3724
31764 510,3725
5416 510,3726
4987,3727
17193 4 5601 4 1429 1170,3728
7284,3729
21034,3730
14898,3731
8797 4 8197,3732
11599,3733
30875,3734
11939,3735
12 10271,3736
2893 4 1680,3737
19623,3738
12317 4 13373,3739
7010 4 7774,3740
4999 4 4884,3741
5200,3742
11083,3743
5255,3744
11681 4 14816,3745
16705,3746
34717,3747
14114,3748
10422 4 12458,3749
9425,3750
11999,3751
42567 4 66279,3752
21078 4 7049 7720,3753
30636,3754
11509 4 5219 1818 8652,3755
45727,3756
7189 20,3757
9410 411,3758
24596,3759
265 94 17157 7189,3760
5335,3761
13825,3762
6420 1092 989 15 71295 16,3763
20624,3764
20725 4 11846,3765
31335 4 24302 107,3766
25917,3767
71026,3768
94201,3769
14009 74,3770
31142,3771
8513,3772
1154 12836,3773
989 12473,3774
265 94 663 13930,3775
4601,3776
19161,3777
29104,3778
17157 7189 9 3193,3779
663 13930 9 3193,3780
1658 2743 20,3781
549 50758,3782
24522,3783
13389,3784
15896,3785
2084 1087,3786
2084 751,3787
50084,3788
14076 3445,3789
14076 86 13969,3790
8072 827 107,3791
14076 36000 3363,3792
99999,3793
8619 58,3794
21899 15 21709 21487 16,3795
4058,3796
63550,3797
69104,3798
1682 411,3799
161694,3800
12353,3801
31160,3802
3076 27370,3803
40857 4 5148 855 5696,3804
15832 4 18201,3805
265 94,3806
10290,3807
1585,3808
3873 4 13549 4 1907 2588 987,3809
3997,3810
1896 4 6589,3811
37136,3812
50084,3813
14076 86 13969,3814
82626,3815
8619 58,3816
1242 4058,3817
11990,3818
1242 1682 55,3819
17646 4 19848,3820
35696,3821
31658,3822
46137,3823
21802,3824
52386,3825
62694,3826
19726 4 41821 4 35656,3827
88659,3828
344 4 21601,3829
14076 788,3830
83247,3831
8619 58,3832
14076 86 13969,3833
265 94,3834
10146 301,3835
12119 22426,3836
804 22427,3837
5593 29038,3838
41594 88659 8713,3839
38007 39044 12340 188,3840
1041 4130 188,3841
242775 873 2366,3842
111398 12272,3843
12119 26093,3844
265 94,3845
265 94,3846
5923,3847
9625,3848
8684 106,3849
2850,3850
7 24419,3851
6274 10076,3852
8200 10076,3853
140465,3854
63952,3855
123308,3856
29080 10076,3857
3407 398 10076,3858
35252 10076,3859
10052 10076,3860
18759 1161,3861
125 18759,3862
5938 18759,3863
21213 18759,3864
12011 18759,3865
164967,3866
4877 41817,3867
4730 41817,3868
31 1022 41817,3869
31 96744,3870
81357,3871
840 1073 188,3872
28460,3873
28076,3874
21213,3875
12011 3381,3876
88731,3877
66810,3878
115622,3879
73509,3880
46662 3381,3881
260450,3882
20404,3883
31623,3884
42970,3885
90929 4409,3886
29664,3887
12653,3888
11134,3889
33507,3890
54746,3891
53403,3892
42599,3893
71545,3894
93890,3895
245671,3896
227507,3897
137029,3898
8895,3899
16955,3900
12509,3901
27723,3902
18194,3903
12151,3904
4372,3905
49886,3906
36942,3907
62608,3908
293633,3909
17197,3910
25987,3911
76358,3912
7796,3913
56733,3914
90784,3915
10052 7900,3916
22876,3917
74473,3918
117869,3919
151865,3920
46064,3921
2282 17612,3922
8249 4 14373,3923
35356,3924
190088,3925
16736,3926
119554,3927
20581,3928
4140 3381,3929
19754,3930
54574,3931
24951,3932
54309,3933
64253,3934
10166,3935
490,3936
37904,3937
38981,3938
281930,3939
42444 4 57316,3940
44170,3941
7 21392,3942
19939,3943
449 5482,3944
2559 268,3945
62771,3946
25694 22887 736,3947
7 25694 9,3948
1109,3949
33740 4 25687,3950
28616,3951
45023,3952
5569,3953
1889 5 5486,3954
1889 5 19382,3955
1889 5 32685,3956
1889 5 5585,3957
11110 5 175594,3958
11110 5 23744,3959
31119,3960
55544,3961
44733,3962
87697,3963
95662 9129,3964
4037 5437 13053,3965
35489 9,3966
12877,3967
23943,3968
9212 4 9212 70,3969
50390 4 12440,3970
28947,3971
9294,3972
31431,3973
1889 963 4 15042,3974
32207,3975
935 1181 1525,3976
1889 123,3977
1889 25155,3978
7522,3979
16797,3980
309 25155,3981
24830,3982
8911,3983
72194,3984
19582,3985
97084 4 151941,3986
2424 15042 4 91,3987
2424 41723,3988
40437,3989
33456,3990
89132,3991
35503,3992
15483,3993
68604,3994
41769,3995
9129 13314,3996
13784,3997
25998,3998
145856,3999
52879,4000
1421 2193 736,4001
35105,4002
11733,4003
11110 1421,4004
664 5327 1421,4005
13053,4006
2250,4007
15900 4 18471 4 18391,4008
35292,4009
32197,4010
31175 4 341 1490,4011
46929,4012
3381 544,4013
30869,4014
17434 4 18759 360,4015
9365 70 4 1431,4016
27528,4017
2250 736,4018
123 4 798,4019
2534,4020
17874,4021
187 2017,4022
15998,4023
68460,4024
42649,4025
5384 2588 2200 6976 46277,4026
23282 4 33804,4027
35670,4028
15115 4 18122,4029
23123,4030
4734 17676,4031
7 4356,4032
2559 30,4033
60888,4034
63774,4035
92707,4036
47667,4037
27 40082 2559,4038
71398,4039
27 34395,4040
8949 357 1490,4041
6113,4042
5928,4043
32786 4 35921,4044
36989 4 68,4045
2791,4046
7342,4047
31052,4048
17280,4049
40231,4050
4266,4051
12344,4052
11097 4 11730,4053
4284 19461 217,4054
7342 762,4055
98320 4 57153,4056
7342 17676,4057
6857 9180,4058
65869,4059
11199,4060
7342 14751 4633,4061
265 94 7342 9,4062
9684,4063
27779,4064
26934,4065
1682 55,4066
9684 96337,4067
265 94 9684 9,4068
97635,4069
94000,4070
97635 118842,4071
4208 5416,4072
265 94 97635 9,4073
15485 2668,4074
34395,4075
16237,4076
10543,4077
10336,4078
9000,4079
13518,4080
34470 4 550 2223 4 550 510,4081
15818 4 550 159,4082
37962,4083
10336 60142,4084
14766 520 107,4085
11714 9951,4086
17168,4087
14173 3330,4088
14173 1388,4089
10336 6325,4090
45929 550 107,4091
14766 2790 58,4092
6163 418 327 4 91084,4093
1182 536 4759,4094
10336 544,4095
788 4552 4 42078,4096
15818 164088,4097
15818 567,4098
15818 8493,4099
265 94,4100
265 94 14173 987,4101
8608,4102
24506,4103
203688,4104
89781,4105
24506 91,4106
27 2233 24506,4107
265 94 24506 9,4108
7375,4109
9013,4110
6593 9923,4111
8708,4112
31135,4113
47007,4114
11025,4115
9013 539,4116
18770,4117
69480,4118
26848,4119
41237,4120
34796,4121
76441,4122
67755,4123
11953 6583,4124
37840,4125
45055 3623 533,4126
157310,4127
123268,4128
45055 155361,4129
121980,4130
265 94,4131
10336 335,4132
2501 4058,4133
24506 335,4134
7697,4135
22031,4136
35335,4137
3917,4138
93269,4139
7697 4058,4140
265 94 7697 9,4141
111 3380 4 1199 4 5999,4142
23 4831,4143
966 12584 4831,4144
53613,4145
14158,4146
9331,4147
23874,4148
4831 1727,4149
15595,4150
36149,4151
11853 4 9011,4152
24181,4153
5948,4154
20303 340,4155
7410,4156
9348,4157
14317,4158
19541,4159
33975 4 39580,4160
12820,4161
13728,4162
39330,4163
2846,4164
265 94 3531 114 9,4165
4350,4166
7350,4167
4665,4168
306 45303,4169
4405,4170
12422,4171
16653,4172
21177,4173
29683,4174
6502 2852 4227,4175
49351,4176
265 94 6502 9,4177
21857,4178
47980,4179
61809,4180
88015,4181
28021,4182
8839 41791,4183
8839 22193 413,4184
265 94 8839 9,4185
15368,4186
73668,4187
30050,4188
72646,4189
8655 1501,4190
10997,4191
20693 4 15590,4192
8655 44644,4193
265 94 8655 9,4194
105121,4195
268657,4196
47501 1798 40,4197
47501 3588 11771,4198
47501 1501,4199
265 94 47501 9,4200
83085,4201
55793,4202
158986,4203
38669 4040,4204
265 94 38669 9,4205
51331,4206
65639 573,4207
177670,4208
265 94 65639 9,4209
67742,4210
265 94 33881 9,4211
30770,4212
19396,4213
207 169 4762 4 207 169 14240,4214
13620 4 12324,4215
9410 55,4216
265 94 4860 411,4217
16586 4 18590,4218
2284,4219
40962 4 2309,4220
2284 550,4221
2284 20,4222
265 94 2284 9,4223
39453,4224
44782 66 536,4225
265 94 44782 9,4226
199911,4227
219120,4228
219120 1171,4229
265 94 276 94075,4230
18116,4231
16040,4232
16040 447 550,4233
265 94 16040 9,4234
31831,4235
4584,4236
33760,4237
24664,4238
265 94 34025,4239
10542,4240
2543,4241
2781 536 4 66129,4242
265 94 10460 11708,4243
45503,4244
19249 1134,4245
22854 1134,4246
6152 15503,4247
10902,4248
26289 49084,4249
24789 1106,4250
24789 66 1889,4251
3381,4252
24789 4630 4 108701,4253
73131,4254
28441,4255
123313,4256
176784,4257
24789 8708,4258
320 20,4259
53312,4260
40013,4261
15368,4262
11381,4263
141309,4264
24789 86 20705,4265
19632,4266
217,4267
3115 1049,4268
1889,4269
93,4270
55178,4271
8 9,4272
1134,4273
1241 123,4274
14069,4275
9549 123,4276
9549 1049,4277
9549 3624,4278
123,4279
7061,4280
3115 1049,4281
86 4040 4 15403 4 7802,4282
41988 4 15635,4283
51041,4284
22884,4285
25962,4286
7411 5416,4287
22884 2203,4288
265 94 22884 9,4289
9950,4290
16827 4 3558 2596,4291
3858,4292
12922 4 12603 91,4293
31044,4294
60041 4 54662,4295
44031 4 6451,4296
1799,4297
8 1620 4454 411,4298
8569 4 12019 4 4454 155,4299
18130,4300
45430 91 4 78 26479 91,4301
3467 981,4302
38071,4303
3652 729 4 12850,4304
3652 5107 4 47263 4 28778,4305
60537 4 1917 24679,4306
16929 4 14229,4307
111 5123,4308
111 2822 411,4309
10721,4310
2541 10564,4311
31799,4312
110955 15 97703 16,4313
188 5330 13450,4314
7729,4315
19708,4316
87186,4317
6122 4058,4318
33884,4319
40604,4320
60359,4321
15503,4322
52182 1259,4323
47460 14589,4324
45933 70,4325
60359 159,4326
146 1434,4327
45933 91,4328
15503 50797,4329
13375 33222 20760,4330
8549,4331
85516,4332
7877,4333
265 94 1398 252 120,4334
696 107886,4335
3138,4336
16552,4337
6097,4338
6149 20705,4339
255266,4340
3890,4341
8701 1134,4342
8701 3890,4343
20705,4344
14583,4345
8701 123,4346
6149 1134,4347
6149 123,4348
2319,4349
1048,4350
763,4351
12192,4352
573,4353
165 1838 4 1896 1838,4354
17970 9198 4 23368 9198,4355
8 5350,4356
19129,4357
64130 91,4358
15947 3038 20,4359
16588,4360
21669,4361
937 34172,4362
14617 368,4363
1255 4388 13024 1098,4364
4630 11924 4 91404,4365
41 1606 761,4366
1030,4367
3044,4368
21489 368,4369
10654 4 8116,4370
4242 4 2166,4371
19975,4372
10562,4373
723 753 4 13644 10525 15692,4374
7599 4 752,4375
55470,4376
7656 4 467,4377
10075,4378
32555,4379
723 14525,4380
7 3759,4381
41317,4382
8635,4383
20148,4384
19444,4385
14764,4386
780 11560,4387
2084 953,4388
725,4389
3075,4390
12544 4 11591,4391
2315,4392
2456,4393
3779 368,4394
2162 4 1194,4395
7 277 368,4396
8 2111 30,4397
15225 4 459 9,4398
2880 4 4605,4399
17134,4400
1448 4 1858 4 526 4 3567 1600,4401
80599 4 70151,4402
3551,4403
84633,4404
201 2881 4 9473,4405
956,4406
201 55891,4407
201 4157,4408
41 5182,4409
201 3702 324 601,4410
123970 126317,4411
234720,4412
4949,4413
7688,4414
2715 4 2621,4415
4648 4 1175 3370 4 4891 20,4416
3825,4417
28282,4418
1332 4 47605,4419
3582 1522,4420
559 1197 1683 4 18487,4421
2814,4422
1148 4 885,4423
4618,4424
1959,4425
2469,4426
1212 3072 4 13751 4 13745,4427
6048,4428
559 1225 4 962 3114 4 5260,4429
306 11404 9,4430
8195 4 68 4 1483,4431
10756 13138,4432
4940 17499 4 1939 17499,4433
198897,4434
94249 511,4435
5210 7461,4436
249249,4437
1201 511,4438
265 94,4439
3629,4440
997,4441
150 18284,4442
42390,4443
20954 4396 228,4444
22832,4445
21039,4446
26443,4447
60166,4448
72014,4449
3945,4450
265 94 10539,4451
7685 4 5677,4452
7145,4453
11707 4 641,4454
6290,4455
581 4 8718,4456
7987 4 9258 4 9978,4457
1600 962 4 1860,4458
7356,4459
9133,4460
3494,4461
10624 4 12504,4462
16270 4 5599 323,4463
4305 4 3235,4464
2193 4 287 4 2651,4465
511 16890,4466
10620,4467
12645,4468
11136,4469
6953,4470
9213 4 10444,4471
752 4 6664,4472
4325 1103,4473
8853,4474
9122,4475
265 94 2305 4 9,4476
559 2679 4 55,4477
22719,4478
14358,4479
1512 4 7329 4 9003 40,4480
11250 114 9,4481
29168,4482
11524,4483
5764,4484
117 134648,4485
55149 368,4486
2340,4487
11457 4 27117,4488
3883 4 4708,4489
21758 4 4005 5303,4490
8315 4 1132,4491
24975,4492
3450,4493
10601 4 15632,4494
1970 4 2274 4 2658,4495
1370,4496
1770,4497
2142,4498
1563 4 1005 439 4 1136 4 1445,4499
4080 1237,4500
109,4501
288 4 656,4502
1258,4503
2577,4504
596 4 594,4505
2859 4 1141 2789,4506
1854,4507
6970,4508
15448 20,4509
14956,4510
19673,4511
5207 4 7852 4 2734 3379,4512
18109,4513
513 4 2922 934 4 2109 304,4514
93331 55,4515
39045,4516
24284,4517
10412,4518
33650,4519
15494,4520
50574 64245,4521
11920,4522
7373 4 4974 519,4523
7463 4 7082,4524
2159,4525
5633 4 4713,4526
4192 796,4527
2950 152 1731 796,4528
241 494 167,4529
11962,4530
8542 4 7955,4531
8227 159,4532
14711,4533
15370,4534
24801,4535
47175,4536
24408,4537
25143,4538
85613,4539
792,4540
309 86 374,4541
1772 4 982 4 499 891 4 1991 536,4542
10667,4543
3068,4544
26275 13991 6809,4545
380 3 48370,4546
136972,4547
380 39477 4 2028,4548
187269 4 900,4549
83702 4 54061,4550
11526,4551
29003 4 27920,4552
3798 4 3286,4553
380 174 31256,4554
380 18043,4555
1410,4556
15090,4557
39566,4558
95317 4 58079,4559
72263,4560
76790 4 76407,4561
380 117938 4 35417,4562
145920,4563
32271,4564
125599,4565
193048 4 134256,4566
380 8980,4567
8653,4568
343 27214,4569
53932,4570
14500 4 2682 823 17361,4571
559 6440,4572
1805 1882 982,4573
5287,4574
3630 393,4575
15132 4 9772,4576
898 1049,4577
7,4578
5259 4 4103 1103,4579
511 4621,4580
5960,4581
29259,4582
5958,4583
4588,4584
12549,4585
9786 935 4 9814,4586
4702,4587
4251,4588
3095 2010,4589
24005,4590
6690,4591
8445,4592
12294,4593
6126 4 7549 558 4 6835,4594
6087,4595
3361,4596
1281 4370,4597
13612,4598
23254,4599
1968 3078 8602,4600
3604 247 4 58,4601
4324 19127,4602
15421 4 6567,4603
6718 9,4604
1111,4605
2488,4606
3256 66 544,4607
425 66 544,4608
888 378,4609
888 9,4610
19026 4 112865 13363,4611
8 4485 16682,4612
11493,4613
120 1154,4614
22126 4 4861 1977,4615
54719 126 16313,4616
17383 4 7627,4617
5564,4618
19075,4619
16197,4620
32559 4 27181,4621
1139,4622
41895,4623
6568,4624
46604 27475,4625
13711 4 8,4626
2144 4 18669 324,4627
2955 4 3209 19867,4628
1900 143 324,4629
132073 4 19073 48114,4630
23349,4631
10145 4 53429 8134,4632
1259 4 422 981 262,4633
1016 4 8169 262,4634
622 262 2596,4635
9458 262,4636
115 48114,4637
704,4638
38,4639
13,4640
602,4641
42853,4642
11783,4643
1260,4644
15835,4645
8453 4 4829 81 4 2854,4646
12560 4 13533 4 12470,4647
4829 539 4 15881 4 13838 4 17444,4648
6906 4 1259,4649
29689 4 4829 648,4650
13207 4 351 4 4684,4651
4434 409,4652
5643 91 4 2535,4653
1435 4 14835 4 3980,4654
8 91,4655
84492 9,4656
3587,4657
7864 4 7541 4 8626 4 5940,4658
37100 4 50666,4659
4641 162,4660
30005,4661
6871,4662
10880,4663
4544 648,4664
4104 9909,4665
9909 159,4666
16148,4667
17776,4668
2096,4669
7092 3224 2428 266,4670
10673 1391 4 4580 5148,4671
2695 4 2644,4672
1201 4 6117 12910,4673
2175,4674
15509,4675
76803 82946 4 22038 45933,4676
22728,4677
3899 4 4038,4678
2018 4 46 4 112,4679
7371,4680
39531,4681
35341 4 11842,4682
9111,4683
8 15754,4684
3279,4685
6451 4 5183 882,4686
92111,4687
44640 4 40476,4688
10494,4689
7519 4 17581,4690
57142 51329,4691
9049 4 5825 40,4692
44989,4693
511 20353,4694
47965 4 1421,4695
13423 4 7930,4696
33628 30,4697
14257 266,4698
32958,4699
315 804 16731,4700
41943,4701
79840 55,4702
152 841,4703
12209 4 12148,4704
519 7360,4705
2866,4706
4473,4707
13276 13544,4708
4555 1045 55,4709
6781,4710
1091,4711
4566 7455 1603,4712
475 22679,4713
10537 14773 1045,4714
3728 1603,4715
47441 266,4716
31983 4348 55,4717
152 7459 114 6719,4718
735 776,4719
46288,4720
9095 4 11299 4 198,4721
16060,4722
106087,4723
34087 402,4724
18432 114 22069 776,4725
3543 804 1352,4726
12743 804,4727
5523 21331,4728
152 18103 6214,4729
75554,4730
8677 8640,4731
7020 152 5638,4732
25915 152 5638,4733
421 152 4974,4734
34960,4735
23458,4736
152 10033,4737
6424,4738
17822 3541,4739
11414,4740
937 511,4741
1712 4 10703 30,4742
14605 4 15730,4743
114521 4 8033,4744
1359 30 368,4745
751 30 368,4746
1062 4 5577 30 368,4747
81280 4 60686,4748
11763,4749
12022 4 1806 2360,4750
12379,4751
10720,4752
26241,4753
559 3354,4754
10486 4 4338 511,4755
3220 55,4756
11197 7058,4757
4695 55,4758
2408 1642,4759
265 94 23105 411,4760
205 2682,4761
6117 205,4762
6971 11007,4763
8007 578 7390,4764
2032 114 2682 266,4765
26323,4766
25101 20,4767
32709,4768
24853,4769
8202 19579 20,4770
100796,4771
1678 78223 20,4772
11412 1484 1092 989,4773
40744 4 38408,4774
59166 4 27359,4775
5021 4 6333,4776
35875 4 34293,4777
41924 4 39564,4778
84113,4779
160623 4 13450,4780
28967 4 21775 2250,4781
88957,4782
3743 4 1222 4 5701,4783
1463 9142 4 1323 29729,4784
20777,4785
16233 4 22032,4786
943 4 13748 4 1296 4 24065,4787
2494 4 2304 4 2493 4 2490 4 2259,4788
22257,4789
54195,4790
31311 4 18764,4791
11402 4 738,4792
24833 4 7505 4 7571 3271 377,4793
446,4794
8 9,4795
274 3476,4796
9956,4797
77966,4798
17922,4799
35757,4800
6418 3476,4801
190 4 1920,4802
712,4803
652 533,4804
40163,4805
8,4806
17236 71292,4807
3874 5156 6954,4808
10198 3955,4809
9361,4810
10198 1845,4811
11055,4812
8559,4813
8313 7107,4814
531 14869,4815
14542 7597,4816
8 14542,4817
7347,4818
8313 7107,4819
6700 4479,4820
42060 20296,4821
14555 7597,4822
8 14555,4823
5464,4824
10684,4825
5295,4826
2374 4526,4827
4077,4828
11936,4829
57800,4830
23096,4831
22868,4832
15231,4833
12643,4834
5910,4835
16158,4836
648,4837
33238,4838
36186,4839
2783,4840
8 987,4841
1869,4842
17254,4843
2374 1391,4844
9439,4845
18592 4 14589,4846
14555 27603,4847
14542 27603,4848
8081 1098,4849
3015 4 343 3015,4850
4641 16162 536 107,4851
54358,4852
6458 66 4041,4853
4641 167,4854
61398 4 70692,4855
10336 1756 550 107,4856
14766 18804,4857
28679,4858
2108 70 4 4596 4 2842,4859
7944 9,4860
10461 4 7767,4861
125 2756 15595,4862
4394,4863
97 7944,4864
85217 4 36938,4865
966 1014,4866
4909 4 17624,4867
522 30,4868
555 30,4869
523 4 5204,4870
3032 14538 2355 4 23510 262,4871
3394,4872
1589,4873
123 4 798,4874
381 1021,4875
7466 1021,4876
3475 519,4877
5772,4878
1291 519,4879
7834,4880
155 2360 519,4881
14558 519,4882
174 246 3032,4883
7538,4884
1989,4885
4074,4886
18862,4887
1565 262,4888
2638,4889
2973,4890
112952,4891
70345,4892
49204,4893
1479,4894
19169 4 5612,4895
5939,4896
32178,4897
111 2261,4898
137973,4899
51349,4900
146 2194,4901
14501,4902
35180,4903
24297,4904
19065 390,4905
34060,4906
94531,4907
51134,4908
68938,4909
87593,4910
27458 390,4911
12810 4 8367,4912
19436 5975,4913
6051 36066 4 13585,4914
10921 2379 4 2052 146,4915
970 4 40256,4916
1236,4917
2516,4918
1350,4919
22541 4 16931,4920
5566 4 7012 4 10433,4921
3034,4922
3191,4923
6364,4924
485399,4925
57847,4926
6315 2657,4927
13931,4928
53604,4929
669,4930
38373,4931
13852 262,4932
12 1238,4933
3294 4947 788 2508,4934
1893,4935
4828,4936
929,4937
53125,4938
33123,4939
33123 50797,4940
86 8619 4 117972,4941
33123 91,4942
1994 3978,4943
36657,4944
1925,4945
940 4 7792,4946
10136,4947
10781,4948
106127,4949
10771,4950
4414,4951
1803 476,4952
2537 4448,4953
657 476,4954
5678 476,4955
118464 476,4956
584 8021,4957
274 4486 1449,4958
145 4486 1449,4959
584 15792 7997,4960
225 125 7997,4961
35938,4962
6420 1092 989 15 13713 169 16,4963
6420 1092 989 15 13072 16,4964
1154 34728,4965
1255 10615 107 4 498 360,4966
1255 2382,4967
1255 1522 2843,4968
1255 82,4969
4331,4970
6916,4971
9527,4972
4320 2732,4973
595 2352 2732,4974
870 357 788 584 5013 181 4025,4975
788 252 1622 27624,4976
274 8910,4977
9864,4978
30 4942 14445,4979
1085,4980
10123,4981
790 7218,4982
1085 246,4983
395,4984
3859,4985
8734,4986
1268 1166 2508,4987
21885,4988
152 837 2511,4989
56630 4 44853,4990
8328 4 8390,4991
991 1049,4992
1868 4 4227 12841,4993
6679 6663 4 4496 713,4994
13254,4995
6679 437,4996
6836 712,4997
6836 11014,4998
6836 62356,4999
6836 355,5000
18182,5001
48077,5002
57039 70,5003
4134 15829,5004
19484,5005
5163 1215 667,5006
23 2433 166,5007
12722 4 532,5008
3 10971 107,5009
679,5010
3904,5011
2451,5012
10433,5013
5477 30 13150,5014
1621,5015
713,5016
71666 30,5017
31769,5018
3569 30,5019
675 336 30,5020
480 30,5021
506 30,5022
4110 4 9986,5023
19225,5024
11544 4 28066,5025
73013,5026
74130,5027
27824,5028
27623,5029
34306,5030
53783,5031
37103,5032
53826,5033
15858,5034
36580,5035
53889,5036
18101,5037
17427,5038
18681,5039
36346,5040
18282,5041
13877,5042
24547,5043
44746,5044
35233,5045
20132,5046
2430,5047
16597,5048
26991,5049
86163,5050
8862,5051
10378,5052
20279,5053
16761,5054
54199,5055
15576,5056
10364,5057
4837,5058
2965,5059
37006,5060
73226,5061
29005,5062
14323,5063
9830,5064
28220,5065
